Date,Store,Dept,Actual_Sales,Predicted_Sales,Error,Abs_Percent_Error
2012-09-28,28,74,9500.36,10832.449961842922,-1332.0899618429212,14.021468258496741
2012-10-05,28,74,11234.11,10914.370092911557,319.73990708844394,2.846152539795711
2012-10-12,28,74,12640.04,10821.128950394843,1818.911049605158,14.390073525124588
2012-10-19,28,74,10303.22,11050.159148342227,-746.9391483422278,7.249570021238291
2012-10-26,28,74,9552.8,10908.593434573733,-1355.793434573734,14.19262870125758
2012-08-03,28,79,44519.56,45759.73551911652,-1240.1755191165212,2.785686828702982
2012-08-10,28,79,40290.61,42823.44255373462,-2532.8325537346172,6.286409050978918
2012-08-17,28,79,42025.23,42726.1338692718,-700.903869271795,1.6678168549506927
2012-08-24,28,79,38801.63,42810.067031752194,-4008.437031752197,10.330589286460896
2012-08-31,28,79,38525.21,44449.738119580754,-5924.528119580755,15.378314925683092
2012-09-07,28,79,44471.19,42098.99677999422,2372.1932200057854,5.334224741918948
2012-09-14,28,79,41088.14,43463.5386938584,-2375.3986938583985,5.781227122615914
2012-09-21,28,79,39775.54,42429.93815157823,-2654.398151578229,6.67344340662183
2012-09-28,28,79,39352.8,42060.61441462212,-2707.8144146221166,6.880868488702498
2012-10-05,28,79,46964.44,45594.32893245502,1370.1110675449818,2.9173371758398092
2012-10-12,28,79,41460.28,43876.008913829435,-2415.7289138294364,5.8266102250863625
2012-10-19,28,79,36604.2,42481.02675847599,-5876.826758475996,16.055061327596277
2012-10-26,28,79,39065.13,41487.00621756258,-2421.8762175625816,6.199585711253442
2012-08-03,28,80,20346.62,20026.77026937108,319.8497306289173,1.5720042475306333
2012-08-10,28,80,17154.74,18266.45702857689,-1111.717028576888,6.480523916870136
2012-08-17,28,80,16834.87,17221.06059318085,-386.19059318085056,2.293992131693625
2012-08-24,28,80,15576.05,17150.09876592308,-1574.048765923082,10.105570834217161
2012-08-31,28,80,14162.34,18582.345432206377,-4420.005432206377,31.209570114870683
2012-09-07,28,80,18701.98,17550.238365919304,1151.7416340806958,6.1583941062962095
2012-09-14,28,80,15485.95,17937.124449844763,-2451.1744498447624,15.828376365962452
2012-09-21,28,80,15930.19,16759.995430406823,-829.8054304068228,5.209011508380143
2012-09-28,28,80,14536.13,16679.089122081252,-2142.9591220812526,14.742294696602553
2012-10-05,28,80,21349.53,19870.875993428283,1478.6540065717163,6.9259323580974215
2012-10-12,28,80,16427.99,18942.135042099857,-2514.1450420998553,15.3040331903042
2012-10-19,28,80,17166.32,17205.034942248163,-38.714942248163425,0.22552848978793025
2012-10-26,28,80,17707.94,17792.340517681554,-84.40051768155536,0.4766252747725335
2012-08-03,28,81,26412.29,25733.202833693562,679.087166306439,2.571102946039283
2012-08-10,28,81,22053.06,22850.67030654148,-797.6103065414791,3.6167783815102257
2012-08-17,28,81,19929.36,21818.517581402273,-1889.1575814022726,9.479268684003262
2012-08-24,28,81,20574.93,20965.35599180372,-390.42599180372054,1.8975811426999778
2012-08-31,28,81,19278.79,24434.01901436828,-5155.22901436828,26.740417911955472
2012-09-07,28,81,27370.05,22309.607742941953,5060.442257058046,18.488977028021676
2012-09-14,28,81,19396.6,23671.14012860622,-4274.540128606222,22.03757425840726
2012-09-21,28,81,19031.37,20458.69536609473,-1427.3253660947303,7.499856111749866
2012-09-28,28,81,18915.2,19756.769433330675,-841.5694333306747,4.449170155909927
2012-10-05,28,81,26148.56,25748.509184949944,400.0508150500573,1.5299152804210145
2012-10-12,28,81,21389.54,22567.27016753694,-1177.730167536938,5.506103298794355
2012-10-19,28,81,19479.33,21105.05854880406,-1625.728548804058,8.345916152167748
2012-10-26,28,81,20497.92,20399.1534050702,98.76659492979888,0.4818371567934644
2012-08-03,28,82,17155.31,18240.938986246023,-1085.6289862460217,6.328238814955961
2012-08-10,28,82,16566.9,16865.119976522576,-298.21997652257414,1.8000952291772998
2012-08-17,28,82,16241.2,16699.974919249547,-458.77491924954666,2.824759988483281
2012-08-24,28,82,16280.99,16263.194495695718,17.795504304282076,0.10930234773365793
2012-08-31,28,82,16359.95,17838.466427320927,-1478.5164273209266,9.037414095525516
2012-09-07,28,82,17406.59,18082.526373203687,-675.9363732036873,3.8832210858283402
2012-09-14,28,82,15361.22,17338.831109576808,-1977.6111095768083,12.874049779749319
2012-09-21,28,82,15084.86,16344.469625567395,-1259.6096255673947,8.350157877284872
2012-09-28,28,82,15280.85,16056.452318859096,-775.6023188590952,5.0756490565583405
2012-10-05,28,82,20327.14,17644.820457975897,2682.3195420241027,13.195754749679997
2012-10-12,28,82,17281.26,18148.76764323657,-867.5076432365713,5.019932824554294
2012-10-19,28,82,17844.72,17012.813153975054,831.9068460249473,4.661921543318961
2012-10-26,28,82,17771.19,17381.565538560608,389.62446143939087,2.192450035362803
2012-08-03,28,83,10597.17,8353.771257919076,2243.3987420809244,21.169791011005053
2012-08-10,28,83,8745.97,7543.81542182802,1202.1545781719797,13.745240129705222
2012-08-17,28,83,5913.57,6859.601803714468,-946.031803714468,15.997642772715434
2012-08-24,28,83,4682.36,5763.672638854169,-1081.3126388541696,23.09332556348016
2012-08-31,28,83,4557.6,7463.062366118668,-2905.462366118668,63.74983250216491
2012-09-07,28,83,13268.46,7408.650408877451,5859.809591122548,44.16344919547972
2012-09-14,28,83,5923.68,7774.996660068403,-1851.3166600684026,31.25281345495372
2012-09-21,28,83,4519.11,5551.582283741067,-1032.4722837410673,22.8468057591222
2012-09-28,28,83,4964.98,5009.157835672773,-44.177835672773654,0.8897887941698388
2012-10-05,28,83,12181.71,8590.48727887457,3591.2227211254285,29.480448320682633
2012-10-12,28,83,6837.51,7642.555514650431,-805.045514650431,11.773957400434236
2012-10-19,28,83,5076.12,6242.190635973651,-1166.0706359736514,22.971691685256683
2012-10-26,28,83,4577.44,5323.771057038774,-746.3310570387748,16.30455138764844
2012-08-03,28,85,1541.28,1466.3551331235224,74.92486687647761,4.861210609135109
2012-08-10,28,85,1475.91,1490.4339769050596,-14.523976905059499,0.984069279634903
2012-08-17,28,85,1500.43,1480.232697787654,20.19730221234613,1.346100931889267
2012-08-24,28,85,1450.16,1477.291390657371,-27.131390657370957,1.8709239433835547
2012-08-31,28,85,1231.99,1522.0171811706666,-290.0271811706666,23.541358385268275
2012-09-07,28,85,1046.81,1395.1884669952356,-348.3784669952356,33.28000945684849
2012-09-14,28,85,1021.56,1303.7049429593824,-282.14494295938243,27.619028051155336
2012-09-21,28,85,1097.61,1180.8364274867727,-83.22642748677276,7.582513596520875
2012-09-28,28,85,1003.7,1134.6594829708781,-130.95948297087807,13.047671911017044
2012-10-05,28,85,881.34,1155.870018684524,-274.53001868452395,31.14916135481471
2012-10-12,28,85,1571.02,992.8781428078428,578.1418571921572,36.80041356520969
2012-10-19,28,85,1094.15,1335.8904513324105,-241.74045133241043,22.093904065476437
2012-10-26,28,85,1141.93,1318.4314011571141,-176.50140115711406,15.456411615170287
2012-08-03,28,87,14648.15,15310.847274894959,-662.6972748949593,4.524102189661898
2012-08-10,28,87,16090.38,14041.56946103286,2048.81053896714,12.733139546531158
2012-08-17,28,87,14127.45,15063.507853893707,-936.0578538937061,6.625809002287787
2012-08-24,28,87,15045.86,13929.823291461218,1116.0367085387825,7.417566749516362
2012-08-31,28,87,16691.18,15062.035872347868,1629.1441276521327,9.760509009261973
2012-09-07,28,87,15942.12,15374.485490025329,567.6345099746723,3.5605961438922313
2012-09-14,28,87,13726.76,14511.80945519141,-785.0494551914089,5.719116930662508
2012-09-21,28,87,14031.5,14319.910887791517,-288.41088779151687,2.0554530006878586
2012-09-28,28,87,16770.27,13988.491964074117,2781.778035925883,16.58755664593285
2012-10-05,28,87,15936.29,15913.210231209147,23.07976879085436,0.14482523090916616
2012-10-12,28,87,13669.38,14898.148271640737,-1228.768271640738,8.989202667865975
2012-10-19,28,87,11944.14,14232.435034381033,-2288.2950343810335,19.15830720655513
2012-10-26,28,87,15255.36,12955.84746541858,2299.5125345814213,15.073472763549475
2012-08-03,28,90,79983.18,79348.66683624905,634.5131637509476,0.7933082477477735
2012-08-10,28,90,66871.32,66194.74468943493,676.5753105650801,1.0117570739819104
2012-08-17,28,90,60356.17,64551.39324693203,-4195.22324693203,6.950777769583508
2012-08-24,28,90,60658.56,62065.359043847704,-1406.7990438477063,2.31920943037175
2012-08-31,28,90,57626.94,73715.59153577586,-16088.651535775862,27.918628918654818
2012-09-07,28,90,86701.84,70488.31151104112,16213.52848895888,18.700328031053182
2012-09-14,28,90,60331.36,65954.11245759469,-5622.752457594688,9.31978403535854
2012-09-21,28,90,58281.74,62007.4686862516,-3725.728686251605,6.392617458318171
2012-09-28,28,90,57719.89,60779.64571635044,-3059.755716350439,5.301042182080455
2012-10-05,28,90,82495.37,80860.46259233005,1634.9074076699471,1.981817170672666
2012-10-12,28,90,66118.91,65367.296497702395,751.6135022976086,1.1367602737214038
2012-10-19,28,90,59617.62,63511.40602291627,-3893.786022916269,6.5312671369911595
2012-10-26,28,90,60974.68,62098.0808437865,-1123.4008437864977,1.8424054768085667
2012-08-03,28,91,76360.7,75879.54782698525,481.1521730147506,0.6301044555835013
2012-08-10,28,91,61783.1,60792.38782258781,990.7121774121915,1.603532644707358
2012-08-17,28,91,50773.02,53801.34598145035,-3028.3259814503544,5.9644393448535356
2012-08-24,28,91,46638.61,49992.880019395234,-3354.2700193952332,7.192045430589018
2012-08-31,28,91,43765.93,63925.554543571874,-20159.624543571874,46.06236984698342
2012-09-07,28,91,81181.82,64780.16823379922,16401.65176620079,20.203601947087154
2012-09-14,28,91,50080.72,54097.02808635896,-4016.3080863589566,8.019669218731194
2012-09-21,28,91,44811.75,49149.98608805844,-4338.236088058438,9.681023588809717
2012-09-28,28,91,43696.15,46874.569680863664,-3178.4196808636625,7.273912417601236
2012-10-05,28,91,76524.48,77533.68955567891,-1009.2095556789136,1.3188061593870533
2012-10-12,28,91,56762.53,56840.47989791313,-77.94989791313128,0.13732632761987754
2012-10-19,28,91,46107.75,51257.9779333314,-5150.2279333314,11.169983209615303
2012-10-26,28,91,46311.17,47299.94705801051,-988.7770580105134,2.135072506288469
2012-08-03,28,92,132842.61,131690.4098745589,1152.2001254410716,0.8673422823001382
2012-08-10,28,92,104383.23,100545.02357800456,3838.2064219954336,3.677033582880539
2012-08-17,28,92,82794.34,92068.43831064751,-9274.098310647518,11.201367521798614
2012-08-24,28,92,82585.58,83474.16721054335,-888.5872105433518,1.07595927829453
2012-08-31,28,92,79561.1,116693.13645392776,-37132.03645392775,46.671094861594106
2012-09-07,28,92,153061.49,114286.86124377181,38774.62875622818,25.332713510255378
2012-09-14,28,92,87565.69,92998.83601769351,-5433.146017693507,6.20465163660962
2012-09-21,28,92,79739.46,86397.32089034321,-6657.860890343203,8.349518407001003
2012-09-28,28,92,80209.05,82588.69828278704,-2379.648282787035,2.966807714075949
2012-10-05,28,92,142220.3,132627.46582909618,9592.834170903807,6.745052690019502
2012-10-12,28,92,98955.58,98765.83273451205,189.74726548795297,0.19174994021353114
2012-10-19,28,92,85902.34,91210.05593384954,-5307.71593384954,6.1787792205073115
2012-10-26,28,92,87256.69,87264.30965522685,-7.619655226852046,0.008732459627854376
2012-08-03,28,93,67845.78,68334.45119658612,-488.67119658611773,0.7202676372592632
2012-08-10,28,93,55129.15,51101.02062990675,4028.129370093251,7.306714088813723
2012-08-17,28,93,39199.77,46777.628727217976,-7577.858727217979,19.331385687257807
2012-08-24,28,93,39577.28,40079.64842934707,-502.3684293470724,1.2693354099803533
2012-08-31,28,93,36508.03,58527.73908425655,-22019.709084256552,60.31470085966444
2012-09-07,28,93,84960.92,57512.71127301475,27448.20872698525,32.30686382278493
2012-09-14,28,93,44035.68,48626.27407718091,-4590.594077180911,10.424714861178279
2012-09-21,28,93,38829.06,40038.1181294699,-1209.0581294699005,3.1137970619682798
2012-09-28,28,93,37110.28,38743.52882529192,-1633.248825291921,4.401068451361512
2012-10-05,28,93,76454.55,75178.39723452489,1276.1527654751117,1.6691652301597637
2012-10-12,28,93,50522.58,51111.17854048512,-588.5985404851162,1.1650207500985028
2012-10-19,28,93,39056.01,43397.99567824151,-4341.985678241508,11.117330414042572
2012-10-26,28,93,38865.25,39848.5798228454,-983.3298228454005,2.530100341166982
2012-08-03,28,94,42681.49,44185.189889925765,-1503.699889925767,3.5230726245165456
2012-08-10,28,94,39917.43,39289.438630898985,627.9913691010152,1.5732259544289677
2012-08-17,28,94,35270.65,39355.311370943826,-4084.6613709438243,11.58090755612336
2012-08-24,28,94,35108.13,35931.04300254592,-822.9130025459235,2.3439385764662592
2012-08-31,28,94,32501.72,41489.03213902656,-8987.312139026559,27.651804701494438
2012-09-07,28,94,46343.26,40132.78788367262,6210.472116327379,13.40102555652619
2012-09-14,28,94,33715.5,37581.673221117955,-3866.173221117955,11.467049935839466
2012-09-21,28,94,34284.76,35058.05590287562,-773.2959028756159,2.2555091617255476
2012-09-28,28,94,33183.5,34385.13521067715,-1201.635210677152,3.6211828489374294
2012-10-05,28,94,45116.7,42904.36858303443,2212.331416965564,4.903575432080724
2012-10-12,28,94,36435.81,37630.51454777426,-1194.704547774265,3.2789295689440277
2012-10-19,28,94,34878.39,35664.93172736178,-786.5417273617786,2.255097575781963
2012-10-26,28,94,35638.2,34900.977242164416,737.2227578355814,2.068630732852898
2012-08-03,28,95,111702.29,117321.4667746468,-5619.17677464681,5.030493801556629
2012-08-10,28,95,99779.19,98940.25602130916,838.9339786908386,0.8407905282562812
2012-08-17,28,95,89156.94,91883.83108324274,-2726.8910832427355,3.0585292443221306
2012-08-24,28,95,82220.55,88095.20177894626,-5874.651778946252,7.144992071867984
2012-08-31,28,95,80564.57,106134.19557673403,-25569.62557673402,31.738052566697768
2012-09-07,28,95,119446.82,109763.0246081468,9683.7953918532,8.10720234482023
2012-09-14,28,95,82436.29,92954.84083743306,-10518.550837433067,12.75961210461202
2012-09-21,28,95,81457.73,87232.74911346586,-5775.019113465867,7.089590040706839
2012-09-28,28,95,79008.61,86188.12378039423,-7179.513780394234,9.087001758914926
2012-10-05,28,95,112944.1,119290.28662301722,-6346.186623017216,5.61887395890287
2012-10-12,28,95,87401.67,92905.13704363664,-5503.467043636643,6.2967527321121475
2012-10-19,28,95,80720.84,86238.53887994004,-5517.698879940042,6.835532038492219
2012-10-26,28,95,82940.07,85654.73734508776,-2714.667345087757,3.2730468458584094
2012-08-03,28,96,27726.1,30717.785223999297,-2991.6852239992986,10.79014078431261
2012-08-10,28,96,26391.59,27630.832100350293,-1239.2421003502932,4.69559469645555
2012-08-17,28,96,27116.49,27175.61594781173,-59.12594781172811,0.21804425208324568
2012-08-24,28,96,27442.0,27109.46282994135,332.5371700586511,1.2117818309840795
2012-08-31,28,96,26357.76,27798.625082687213,-1440.8650826872145,5.466568792974876
2012-09-07,28,96,28514.79,28090.51022795363,424.27977204637136,1.4879287978146476
2012-09-14,28,96,26461.21,28273.49931470818,-1812.2893147081813,6.848852772447598
2012-09-21,28,96,29575.56,27095.97579117382,2479.5842088261816,8.383896057508908
2012-09-28,28,96,27877.36,28170.187909924527,-292.82790992452647,1.0504147807558766
2012-10-05,28,96,29712.99,28562.182831057886,1150.8071689421158,3.873077630161474
2012-10-12,28,96,27854.35,28786.436061281605,-932.0860612816068,3.3462854501419232
2012-10-19,28,96,28320.29,28498.5560173167,-178.2660173166987,0.6294639543475674
2012-10-26,28,96,34107.66,30056.13457639186,4051.525423608142,11.878637888404368
2012-08-03,28,97,32835.18,30988.1252229552,1847.0547770447993,5.6252311607391805
2012-08-10,28,97,25074.54,24905.11261490224,169.42738509776245,0.675694888511464
2012-08-17,28,97,19948.99,23474.065617631888,-3525.0756176318864,17.67044656211611
2012-08-24,28,97,19362.35,21239.532890074424,-1877.1828900744258,9.695015791339511
2012-08-31,28,97,19276.89,27052.928296368988,-7776.038296368988,40.33865574980709
2012-09-07,28,97,36960.94,25786.414584183312,11174.52541581669,30.233336640834054
2012-09-14,28,97,22004.21,25338.113260437418,-3333.903260437419,15.151206339320607
2012-09-21,28,97,19862.69,21062.424854400204,-1199.7348544002052,6.0401428728948865
2012-09-28,28,97,18713.62,20472.75997331574,-1759.1399733157414,9.400318983263215
2012-10-05,28,97,34631.15,32240.494781306978,2390.655218693024,6.903193277419387
2012-10-12,28,97,24319.15,24667.66153798298,-348.51153798297673,1.433074502945114
2012-10-19,28,97,19999.38,22543.29808383408,-2543.91808383408,12.719984738697299
2012-10-26,28,97,20298.12,20727.92498881611,-429.8049888161113,2.1174620546932985
2012-08-03,28,98,9299.76,9817.79434867624,-518.0343486762395,5.570405566124712
2012-08-10,28,98,8971.23,9102.568154208297,-131.33815420829706,1.4639927212689572
2012-08-17,28,98,8226.34,9071.027086695185,-844.6870866951849,10.26807895972188
2012-08-24,28,98,7541.26,8661.35512320441,-1120.09512320441,14.852890938707986
2012-08-31,28,98,7884.66,9126.938470060666,-1242.2784700606662,15.75563778350197
2012-09-07,28,98,9883.96,9120.806285761832,763.1537142381676,7.721133171706154
2012-09-14,28,98,8391.77,9573.77897566279,-1182.0089756627895,14.085335699891552
2012-09-21,28,98,7321.33,8860.03591419335,-1538.7059141933496,21.016753980401777
2012-09-28,28,98,8219.32,8255.781101865612,-36.46110186561236,0.44360241316328314
2012-10-05,28,98,11154.12,10364.3202909036,789.7997090964,7.08078906356037
2012-10-12,28,98,9867.33,10507.695843080503,-640.3658430805026,6.489758050865864
2012-10-19,28,98,8556.35,9871.492889551444,-1315.1428895514437,15.370372758845111
2012-10-26,28,98,9625.92,9811.540024385384,-185.62002438538366,1.9283354150604166
2012-08-03,29,1,12178.12,11224.084662498477,954.0353375015238,7.834011633170997
2012-08-10,29,1,11196.5,11765.105789006957,-568.6057890069569,5.078424409475791
2012-08-17,29,1,9407.98,11540.089732368715,-2132.1097323687154,22.66277917649395
2012-08-24,29,1,13404.89,10954.859735818805,2450.030264181194,18.277138150191416
2012-08-31,29,1,12107.04,12234.02642076455,-126.98642076454962,1.0488643034511294
2012-09-07,29,1,12032.37,12332.469632781746,-300.09963278174473,2.4941024318712333
2012-09-14,29,1,12613.31,12147.975107904407,465.3348920955923,3.6892369417352966
2012-09-21,29,1,11756.36,12822.163540380317,-1065.803540380317,9.065761344330362
2012-09-28,29,1,12910.26,12631.892236733544,278.3677632664567,2.156174726662799
2012-10-05,29,1,14484.46,13497.956978827006,986.5030211729936,6.810768376404738
2012-10-12,29,1,15582.01,14252.409024783416,1329.6009752165846,8.532923385471994
2012-10-19,29,1,17654.74,16387.684275037704,1267.055724962298,7.176858594135614
2012-10-26,29,1,22637.67,21572.80096261148,1064.8690373885183,4.703969257386111
2012-08-03,29,2,27753.39,25983.282671916633,1770.1073280833662,6.377985997686647
2012-08-10,29,2,27310.29,26420.04160716864,890.2483928313595,3.2597544472481235
2012-08-17,29,2,22976.81,26361.35426175135,-3384.544261751347,14.73026178025299
2012-08-24,29,2,32272.79,25596.774310032506,6676.015689967495,20.686205592908127
2012-08-31,29,2,28799.65,27472.904137184494,1326.7458628155073,4.6068124536774135
2012-09-07,29,2,26106.39,28320.172927680913,-2213.7829276809134,8.479850824571738
2012-09-14,29,2,24589.58,25869.110638840077,-1279.530638840075,5.203548164873393
2012-09-21,29,2,23601.71,25358.275782400025,-1756.5657824000264,7.442536080648505
2012-09-28,29,2,23502.96,24993.98143317572,-1491.0214331757197,6.343972985427026
2012-10-05,29,2,25508.37,25303.832503062127,204.53749693787177,0.8018446374185091
2012-10-12,29,2,24724.51,24262.908537534113,461.60146246588556,1.8669792140102497
2012-10-19,29,2,25132.78,24728.722516982732,404.05748301726635,1.6076911627653858
2012-10-26,29,2,26070.1,24465.786527622047,1604.3134723779513,6.153844720112126
2012-08-03,29,3,10961.39,10192.948712387213,768.4412876127863,7.010436519572666
2012-08-10,29,3,12697.69,11507.340557100251,1190.3494428997492,9.37453539108097
2012-08-17,29,3,13881.91,14539.373808737597,-657.463808737597,4.736119228100434
2012-08-24,29,3,26892.77,18715.820175739456,8176.949824260544,30.405755242991123
2012-08-31,29,3,29217.33,22877.984997200325,6339.345002799677,21.697208481403592
2012-09-07,29,3,16095.81,23945.906787226224,-7850.0967872262245,48.77105773009389
2012-09-14,29,3,7753.59,13932.89511368498,-6179.305113684979,79.6960519409071
2012-09-21,29,3,6060.46,9698.737475374479,-3638.277475374479,60.03302513958476
2012-09-28,29,3,6189.49,7655.069769841994,-1465.5797698419938,23.67852229896153
2012-10-05,29,3,6123.6,7011.431133808732,-887.8311338087315,14.49851613117662
2012-10-12,29,3,6135.17,6254.545620511802,-119.37562051180157,1.945758968566504
2012-10-19,29,3,6348.15,6110.522109360751,237.62789063924902,3.7432620627938693
2012-10-26,29,3,6541.84,6386.901473342673,154.9385266573272,2.368424276003803
2012-08-03,29,4,16951.26,16299.588725740783,651.6712742592154,3.8443825076083753
2012-08-10,29,4,17242.2,16242.053985746736,1000.1460142532651,5.800570775500023
2012-08-17,29,4,13633.84,16453.559713402236,-2819.7197134022354,20.68177207156777
2012-08-24,29,4,19224.85,15944.404135011244,3280.4458649887547,17.063570664992213
2012-08-31,29,4,17465.99,16802.914395912154,663.0756040878478,3.7963814481048463
2012-09-07,29,4,17254.89,17142.135247526552,112.7547524734473,0.6534654957142427
2012-09-14,29,4,16021.49,16454.224740948768,-432.7347409487684,2.700964398122574
2012-09-21,29,4,15716.08,16383.606604506485,-667.5266045064855,4.247411596953474
2012-09-28,29,4,15243.69,15654.726175647658,-411.0361756476577,2.6964348897652584
2012-10-05,29,4,15898.7,15926.509586076103,-27.809586076102278,0.17491735850165283
2012-10-12,29,4,15301.99,15281.201483678697,20.788516321303177,0.13585498566724444
2012-10-19,29,4,15520.36,15064.17686878043,456.18313121957,2.939256120473816
2012-10-26,29,4,16512.89,15036.069379820263,1476.8206201797366,8.943441276358872
2012-08-03,29,5,6642.1,7788.572150571635,-1146.4721505716343,17.26068789346192
2012-08-10,29,5,8091.39,7600.317844059792,491.0721559402082,6.069070406199777
2012-08-17,29,5,6930.07,7788.562984054801,-858.4929840548011,12.387941017259582
2012-08-24,29,5,11976.45,7479.973101844746,4496.476898155254,37.544321549000365
2012-08-31,29,5,7875.56,9702.044937452853,-1826.4849374528521,23.19181032780973
2012-09-07,29,5,7730.06,8543.930758335096,-813.8707583350961,10.528647362828956
2012-09-14,29,5,7423.57,8462.925679890364,-1039.3556798903646,14.000752736087419
2012-09-21,29,5,10385.73,8636.973002047553,1748.756997952447,16.838074915797417
2012-09-28,29,5,12000.92,9119.558720658744,2881.361279341256,24.009503265926742
2012-10-05,29,5,11584.47,11083.40556208455,501.06443791544916,4.325311714005467
2012-10-12,29,5,9059.19,10841.268793498268,-1782.0787934982673,19.671502568091263
2012-10-19,29,5,17657.2,11087.408426240732,6569.791573759268,37.20743704414782
2012-10-26,29,5,10328.06,13730.492674696168,-3402.4326746961688,32.94357967223437
2012-08-03,29,6,2417.21,2119.1704737410596,298.03952625894044,12.329897950899609
2012-08-10,29,6,1560.78,2316.1560215244226,-755.3760215244226,48.397341170723784
2012-08-17,29,6,1319.76,2091.804279351866,-772.0442793518662,58.49883913377176
2012-08-24,29,6,3394.8,1822.774277136741,1572.0257228632593,46.30687294872332
2012-08-31,29,6,1032.59,2597.3451379631774,-1564.7551379631775,151.53692539760965
2012-09-07,29,6,1382.27,1861.5664905915837,-479.29649059158373,34.67459256090227
2012-09-14,29,6,1532.43,1981.5341955003837,-449.10419550038364,29.306669505320542
2012-09-21,29,6,1554.27,1894.1602911790696,-339.89029117906966,21.868162621621064
2012-09-28,29,6,2003.12,1784.4954458686861,218.62455413131374,10.914201552144343
2012-10-05,29,6,1304.52,1803.4661252606188,-498.9461252606188,38.247487601617365
2012-10-12,29,6,1987.29,1738.33451594412,248.95548405587988,12.527385739166396
2012-10-19,29,6,1356.7,1988.5342297935356,-631.8342297935355,46.5714033901036
2012-10-26,29,6,1062.59,1981.8935434180871,-919.3035434180872,86.51535807960617
2012-08-03,29,7,13183.71,14247.750080901242,-1064.0400809012426,8.07086989095818
2012-08-10,29,7,12693.05,13546.017405211765,-852.9674052117662,6.719956237561234
2012-08-17,29,7,9387.34,12954.91164466703,-3567.5716446670303,38.00407404724906
2012-08-24,29,7,15662.89,11398.716444354615,4264.173555645384,27.224691967097925
2012-08-31,29,7,12458.52,13282.911181665962,-824.391181665962,6.617087596808946
2012-09-07,29,7,15270.22,12497.572007093875,2772.6479929061243,18.157223621572737
2012-09-14,29,7,10047.2,13378.283734162911,-3331.0837341629103,33.154348815221255
2012-09-21,29,7,14985.32,11867.403069656142,3117.9169303438575,20.80647547295525
2012-09-28,29,7,14153.93,12510.057427145011,1643.872572854989,11.614248289026362
2012-10-05,29,7,14441.38,14474.28480354819,-32.9048035481901,0.22785082553184047
2012-10-12,29,7,14177.52,13283.823199433225,893.696800566775,6.303618690481656
2012-10-19,29,7,13066.83,16496.15713926259,-3429.3271392625884,26.244522499049793
2012-10-26,29,7,11260.3,14321.82597468967,-3061.52597468967,27.188671480241826
2012-08-03,29,8,22668.67,21064.795587241,1603.8744127589998,7.075291195994295
2012-08-10,29,8,21888.5,21371.699530072947,516.8004699270532,2.361059323055729
2012-08-17,29,8,18380.19,21048.802591782933,-2668.612591782934,14.518960858309594
2012-08-24,29,8,25842.48,20916.646926597707,4925.833073402293,19.060992108351414
2012-08-31,29,8,20543.61,21984.65030432333,-1441.040304323331,7.014542742601377
2012-09-07,29,8,21761.87,21306.780320555357,455.08967944464166,2.0912250622057833
2012-09-14,29,8,21728.99,20896.106438627565,832.8835613724368,3.8330523479114156
2012-09-21,29,8,21074.92,21391.93387553913,-317.0138755391308,1.5042233875105142
2012-09-28,29,8,22338.58,20784.206021719692,1554.3739782803095,6.958248815637831
2012-10-05,29,8,21650.99,22162.549831628,-511.5598316279975,2.362754920804995
2012-10-12,29,8,21095.66,20965.259315183674,130.40068481632625,0.6181398677089328
2012-10-19,29,8,21663.79,21406.35171210182,257.43828789818144,1.1883344876320414
2012-10-26,29,8,23498.69,21165.212825062867,2333.477174937132,9.930243664379299
2012-08-03,29,9,13342.71,14692.856268087133,-1350.1462680871336,10.118980837379615
2012-08-10,29,9,15416.12,13922.134594873403,1493.9854051265975,9.691059781103139
2012-08-17,29,9,9880.46,14741.77276009727,-4861.312760097271,49.20127969848845
2012-08-24,29,9,16668.58,14214.122191779343,2454.457808220659,14.725056412847756
2012-08-31,29,9,11398.85,13604.052711682907,-2205.2027116829067,19.3458349893446
2012-09-07,29,9,11464.6,11770.032103593368,-305.4321035933681,2.6641322295881937
2012-09-14,29,9,9590.48,10997.60900091363,-1407.12900091363,14.672143635288643
2012-09-21,29,9,9290.59,10563.767547963178,-1273.1775479631779,13.703947197790214
2012-09-28,29,9,8977.95,9410.61552060926,-432.66552060926006,4.819201717644452
2012-10-05,29,9,8729.33,9233.38339626986,-504.05339626986097,5.774250672959562
2012-10-12,29,9,8008.94,8923.11651650475,-914.17651650475,11.414450807531958
2012-10-19,29,9,9223.17,8778.933531276965,444.2364687230347,4.816526950311387
2012-10-26,29,9,12002.24,8497.541635083362,3504.6983649166377,29.20036897209719
2012-08-03,29,10,9242.47,8677.96384027562,564.5061597243784,6.107741325905072
2012-08-10,29,10,10751.41,8950.131387254194,1801.2786127458057,16.753882632564526
2012-08-17,29,10,7606.51,9003.49964996518,-1396.9896499651804,18.365711081234107
2012-08-24,29,10,10813.33,8984.412852984096,1828.9171470159035,16.913542331695265
2012-08-31,29,10,9731.18,9858.736271192296,-127.55627119229575,1.3107996275096725
2012-09-07,29,10,9311.97,9803.566234494341,-491.59623449434184,5.279186192549394
2012-09-14,29,10,8524.75,8939.276643152247,-414.52664315224683,4.862625216601623
2012-09-21,29,10,6890.34,9001.550315844695,-2111.2103158446953,30.64014716029536
